,op_id,op_type,suc,read,write,maca,cv_dsp
0,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Conv2d_1a_3x3/Relu'],83265,70466,11650,6532990
1,InceptionV4/InceptionV4/Conv2d_1a_3x3/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Conv2d_2a_3x3/Relu'],0,70466,94957,94957
2,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Conv2d_2a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Conv2d_2a_3x3/Relu'],0,72743,21125,2171277
3,InceptionV4/InceptionV4/Conv2d_2a_3x3/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Conv2d_2b_3x3/Relu'],124102,72743,91007,91007
4,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Conv2d_2b_3x3/Relu,Conv,['InceptionV4/InceptionV4/Conv2d_2b_3x3/Relu'],0,213598,32592,592472
5,InceptionV4/InceptionV4/Conv2d_2b_3x3/Relu,Relu,"['InceptionV4/InceptionV4/Mixed_3a/Branch_0/MaxPool_0a_3x3/MaxPool', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_3a/Branch_1/Conv2d_0a_3x3/Relu']",294426,213598,171020,171020
6,InceptionV4/InceptionV4/Mixed_3a/Branch_0/MaxPool_0a_3x3/MaxPool,MaxPool,['InceptionV4/InceptionV4/Mixed_3a/concat'],294426,29573,22988,926790
7,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_3a/Branch_1/Conv2d_0a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_3a/Branch_1/Conv2d_0a_3x3/Relu'],294426,29165,37466,2835998
8,InceptionV4/InceptionV4/Mixed_3a/Branch_1/Conv2d_0a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_3a/concat'],125920,29165,76503,76503
9,InceptionV4/InceptionV4/Mixed_3a/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0a_1x1/Relu']",0,48313,32274,32274
10,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_0a_1x1/Relu'],0,29573,8007,387238
11,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0a_1x1/Relu'],0,29573,8007,387238
12,InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_1a_3x3/Relu'],83265,29573,51605,51605
13,InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0b_1x7/Relu'],83265,29573,51605,51605
14,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_1a_3x3/Relu'],0,29165,25704,592472
15,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0b_1x7/Relu'],0,29573,13579,2171277
16,InceptionV4/InceptionV4/Mixed_4a/Branch_0/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_4a/concat'],125920,29165,70145,70145
17,InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0c_7x1/Relu'],83265,29573,51605,51605
18,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0c_7x1/Relu'],0,29573,13579,2171277
19,InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_0c_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_1a_3x3/Relu'],83265,29573,51605,51605
20,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_1a_3x3/Relu'],0,29165,25704,592472
21,InceptionV4/InceptionV4/Mixed_4a/Branch_1/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_4a/concat'],125920,29165,70145,70145
22,InceptionV4/InceptionV4/Mixed_4a/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5a/Branch_0/Conv2d_1a_3x3/Relu', 'InceptionV4/InceptionV4/Mixed_5a/Branch_1/MaxPool_1a_3x3/MaxPool']",152821,48313,42948,42948
23,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5a/Branch_0/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5a/Branch_0/Conv2d_1a_3x3/Relu'],191516,11756,46090,2835998
24,InceptionV4/InceptionV4/Mixed_5a/Branch_1/MaxPool_1a_3x3/MaxPool,MaxPool,['InceptionV4/InceptionV4/Mixed_5a/concat'],152821,11756,26382,1001635
25,InceptionV4/InceptionV4/Mixed_5a/Branch_0/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5a/concat'],113706,11756,36316,36316
26,InceptionV4/InceptionV4/Mixed_5a/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_5b/Branch_3/AvgPool_0a_3x3/AvgPool']",125920,15127,19765,19765
27,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_0/Conv2d_0a_1x1/Relu'],125920,5700,8775,821606
28,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0a_1x1/Relu'],125920,5700,11970,821606
29,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0a_1x1/Relu'],125920,5700,11970,821606
30,InceptionV4/InceptionV4/Mixed_5b/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_3/Conv2d_0b_1x1/Relu'],125920,15127,13296,268318
31,InceptionV4/InceptionV4/Mixed_5b/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5b/concat'],133602,5700,19976,19976
32,InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0b_3x3/Relu'],133602,5700,13648,13648
33,InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0b_3x3/Relu'],133602,5700,13648,13648
34,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_3/Conv2d_0b_1x1/Relu'],125920,5700,8775,821606
35,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0b_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0b_3x3/Relu'],80323,5700,8270,387238
36,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0b_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0b_3x3/Relu'],80323,5700,8270,387238
37,InceptionV4/InceptionV4/Mixed_5b/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5b/concat'],133602,5700,19976,19976
38,InceptionV4/InceptionV4/Mixed_5b/Branch_1/Conv2d_0b_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5b/concat'],133602,5700,19976,19976
39,InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0b_3x3/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0c_3x3/Relu'],133602,5700,19976,19976
40,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0c_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0c_3x3/Relu'],113706,5700,10034,6532990
41,InceptionV4/InceptionV4/Mixed_5b/Branch_2/Conv2d_0c_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5b/concat'],133602,5700,19976,19976
42,InceptionV4/InceptionV4/Mixed_5b/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_5c/Branch_3/AvgPool_0a_3x3/AvgPool']",125920,15127,19765,19765
43,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_0/Conv2d_0a_1x1/Relu'],125920,5700,8775,821606
44,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0a_1x1/Relu'],125920,5700,11970,821606
45,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0a_1x1/Relu'],125920,5700,11970,821606
46,InceptionV4/InceptionV4/Mixed_5c/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_3/Conv2d_0b_1x1/Relu'],125920,15127,13296,268318
47,InceptionV4/InceptionV4/Mixed_5c/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5c/concat'],133602,5700,19976,19976
48,InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0b_3x3/Relu'],133602,5700,13648,13648
49,InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0b_3x3/Relu'],133602,5700,13648,13648
50,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_3/Conv2d_0b_1x1/Relu'],125920,5700,8775,821606
51,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0b_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0b_3x3/Relu'],80323,5700,8270,387238
52,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0b_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0b_3x3/Relu'],80323,5700,8270,387238
53,InceptionV4/InceptionV4/Mixed_5c/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5c/concat'],133602,5700,19976,19976
54,InceptionV4/InceptionV4/Mixed_5c/Branch_1/Conv2d_0b_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5c/concat'],133602,5700,19976,19976
55,InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0b_3x3/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0c_3x3/Relu'],133602,5700,19976,19976
56,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0c_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0c_3x3/Relu'],113706,5700,10034,6532990
57,InceptionV4/InceptionV4/Mixed_5c/Branch_2/Conv2d_0c_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5c/concat'],133602,5700,19976,19976
58,InceptionV4/InceptionV4/Mixed_5c/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_5d/Branch_3/AvgPool_0a_3x3/AvgPool']",125920,15127,19765,19765
59,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5d/Branch_0/Conv2d_0a_1x1/Relu'],125920,5700,8775,821606
60,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5d/Branch_1/Conv2d_0a_1x1/Relu'],125920,5700,11970,821606
61,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_5d/Branch_2/Conv2d_0a_1x1/Relu'],125920,5700,11970,821606
62,InceptionV4/InceptionV4/Mixed_5d/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_5d/Branch_3/Conv2d_0b_1x1/Relu'],125920,15127,13296,268318
63,InceptionV4/InceptionV4/Mixed_5d/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_5d/concat'],133602,5700,19976,19976
