,op_id,dispatch
168,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,maca
169,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,maca
170,InceptionV4/InceptionV4/Mixed_6e/Branch_3/AvgPool_0a_3x3/AvgPool,maca
171,InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0a_1x1/Relu,maca
172,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,maca
173,InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0b_7x1/Relu,maca
174,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,maca
175,InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0c_1x7/Relu,maca
176,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,maca
177,InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0d_7x1/Relu,maca
178,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,maca
179,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,maca
180,InceptionV4/InceptionV4/Mixed_6e/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp0
181,InceptionV4/InceptionV4/Mixed_6e/Branch_3/Conv2d_0b_1x1/Relu,maca
182,InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0a_1x1/Relu,cv_dsp1
183,InceptionV4/InceptionV4/Mixed_6e/Branch_2/Conv2d_0e_1x7/Relu,maca
184,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,maca
185,InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0b_1x7/Relu,maca
186,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,maca
187,InceptionV4/InceptionV4/Mixed_6e/Branch_1/Conv2d_0c_7x1/Relu,maca
188,InceptionV4/InceptionV4/Mixed_6e/concat,maca
189,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Relu,maca
190,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Relu,maca
191,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Relu,maca
192,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Relu,maca
193,InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Relu,maca
194,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Relu,maca
195,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Relu,maca
196,InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Relu,maca
197,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Relu,maca
198,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Relu,maca
199,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Relu,maca
200,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Relu,maca
201,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Relu,maca
202,InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Relu,maca
203,InceptionV4/InceptionV4/Mixed_6f/Branch_3/AvgPool_0a_3x3/AvgPool,maca
204,InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp1
205,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Relu,maca
206,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Relu,maca
207,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Relu,maca
208,InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Relu,maca
209,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Relu,maca
210,InceptionV4/InceptionV4/Mixed_6f/concat,maca
211,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Relu,maca
212,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Relu,maca
213,InceptionV4/InceptionV4/Mixed_6g/Branch_3/AvgPool_0a_3x3/AvgPool,maca
214,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Relu,maca
215,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Relu,maca
216,InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Relu,maca
217,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Relu,maca
218,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Relu,maca
219,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Relu,maca
220,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Relu,maca
221,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Relu,maca
222,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Relu,maca
223,InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Relu,maca
224,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Relu,maca
225,InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp0
226,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Relu,maca
227,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Relu,maca
228,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Relu,maca
229,InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Relu,maca
230,InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Relu,maca
231,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Relu,maca
232,InceptionV4/InceptionV4/Mixed_6g/concat,maca
233,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Relu,maca
234,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Relu,maca
235,InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Relu,maca
236,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Relu,maca
237,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Relu,maca
238,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Relu,maca
239,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Relu,maca
240,InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Relu,maca
241,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Relu,maca
242,InceptionV4/InceptionV4/Mixed_6h/Branch_3/AvgPool_0a_3x3/AvgPool,maca
243,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Relu,maca
244,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Relu,maca
245,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Relu,maca
246,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Relu,maca
247,InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Relu,cv_dsp0
248,InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Relu,maca
249,InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Relu,maca
250,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0d_7x1/Relu,maca
