,Unnamed: 0,op_id,op_type,suc,read,write,maca,cv_dsp,"('maca', 'maca')","('maca', 'cv_dsp')","('cv_dsp', 'maca')","('cv_dsp', 'cv_dsp')"
188,188,InceptionV4/InceptionV4/Mixed_6e/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_6f/Branch_3/AvgPool_0a_3x3/AvgPool']",50997,23038,13521,13521,"[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]"
189,189,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Relu'],64624,5642,26622,6532990,[139244],[139244],[139244],[139244]
190,190,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
191,191,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
192,192,InceptionV4/InceptionV4/Mixed_6f/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Relu'],50997,23038,20643,249716,[23038],[23038],[23038],[23038]
193,193,InceptionV4/InceptionV4/Mixed_6f/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6f/concat'],133602,5642,19041,19041,[56639],[56639],[56639],[56639]
194,194,InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
195,195,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Relu'],133602,3642,8275,8275,[86907],[86907],[86907],[86907]
196,196,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Relu'],0,3094,9632,821606,[136696],[136696],[136696],[136696]
197,197,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Relu'],0,3983,12112,6532990,[137585],[137585],[137585],[137585]
198,198,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Relu'],83265,3642,9621,387238,[137244],[137244],[137244],[137244]
199,199,InceptionV4/InceptionV4/Mixed_6f/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6f/concat'],133602,3094,7121,7121,[54091],[54091],[54091],[54091]
200,200,InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Relu'],133602,3983,11707,11707,[129903],[129903],[129903],[129903]
201,201,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0b_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
202,202,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Relu'],125920,3983,14084,6532990,[137585],[137585],[137585],[137585]
203,203,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Relu'],0,3983,12112,6532990,[137585],[137585],[137585],[137585]
204,204,InceptionV4/InceptionV4/Mixed_6f/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6f/concat'],133602,3983,13464,13464,[54980],[54980],[54980],[54980]
205,205,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0c_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Relu'],133602,3983,11707,11707,[3983],[3983],[3983],[3983]
206,206,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Relu'],0,3983,14052,6532990,[137585],[137585],[137585],[137585]
207,207,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0d_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Relu'],133602,3983,11707,11707,[129903],[129903],[129903],[129903]
208,208,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Relu'],125920,3983,14084,6532990,[137585],[137585],[137585],[137585]
209,209,InceptionV4/InceptionV4/Mixed_6f/Branch_2/Conv2d_0e_1x7/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6f/concat'],133602,3983,13464,13464,[54980],[54980],[54980],[54980]
210,210,InceptionV4/InceptionV4/Mixed_6f/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_6g/Branch_3/AvgPool_0a_3x3/AvgPool']",50997,23038,13521,13521,"[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]"
211,211,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Relu'],64624,5642,26622,6532990,[139244],[139244],[139244],[139244]
212,212,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
213,213,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
214,214,InceptionV4/InceptionV4/Mixed_6g/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Relu'],50997,23038,20643,249716,[23038],[23038],[23038],[23038]
215,215,InceptionV4/InceptionV4/Mixed_6g/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6g/concat'],133602,5642,19041,19041,[56639],[56639],[56639],[56639]
216,216,InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
217,217,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Relu'],133602,3642,8275,8275,[86907],[86907],[86907],[86907]
218,218,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Relu'],0,3094,9632,821606,[136696],[136696],[136696],[136696]
219,219,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Relu'],0,3983,12112,6532990,[137585],[137585],[137585],[137585]
220,220,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Relu'],83265,3642,9621,387238,[137244],[137244],[137244],[137244]
221,221,InceptionV4/InceptionV4/Mixed_6g/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6g/concat'],133602,3094,7121,7121,[54091],[54091],[54091],[54091]
222,222,InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Relu'],133602,3983,11707,11707,[129903],[129903],[129903],[129903]
223,223,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0b_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
224,224,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Relu'],125920,3983,14084,6532990,[137585],[137585],[137585],[137585]
225,225,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Relu'],0,3983,12112,6532990,[137585],[137585],[137585],[137585]
226,226,InceptionV4/InceptionV4/Mixed_6g/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6g/concat'],133602,3983,13464,13464,[54980],[54980],[54980],[54980]
227,227,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0c_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Relu'],133602,3983,11707,11707,[3983],[3983],[3983],[3983]
228,228,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Relu'],0,3983,14052,6532990,[137585],[137585],[137585],[137585]
229,229,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0d_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Relu'],133602,3983,11707,11707,[129903],[129903],[129903],[129903]
230,230,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Relu'],125920,3983,14084,6532990,[137585],[137585],[137585],[137585]
231,231,InceptionV4/InceptionV4/Mixed_6g/Branch_2/Conv2d_0e_1x7/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6g/concat'],133602,3983,13464,13464,[54980],[54980],[54980],[54980]
232,232,InceptionV4/InceptionV4/Mixed_6g/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_6h/Branch_3/AvgPool_0a_3x3/AvgPool']",50997,23038,13521,13521,"[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]","[87662, 148958, 148958, 74035]"
233,233,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Relu'],64624,5642,26622,6532990,[139244],[139244],[139244],[139244]
234,234,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
235,235,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
236,236,InceptionV4/InceptionV4/Mixed_6h/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Relu'],50997,23038,20643,249716,[23038],[23038],[23038],[23038]
237,237,InceptionV4/InceptionV4/Mixed_6h/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6h/concat'],133602,5642,19041,19041,[56639],[56639],[56639],[56639]
238,238,InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
239,239,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Relu'],133602,3642,8275,8275,[86907],[86907],[86907],[86907]
240,240,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Relu'],0,3094,9632,821606,[136696],[136696],[136696],[136696]
241,241,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Relu'],0,3983,12112,6532990,[137585],[137585],[137585],[137585]
242,242,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Relu'],83265,3642,9621,387238,[137244],[137244],[137244],[137244]
243,243,InceptionV4/InceptionV4/Mixed_6h/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6h/concat'],133602,3094,7121,7121,[54091],[54091],[54091],[54091]
244,244,InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Relu'],133602,3983,11707,11707,[129903],[129903],[129903],[129903]
245,245,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0b_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
246,246,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Relu'],125920,3983,14084,6532990,[137585],[137585],[137585],[137585]
247,247,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Relu'],0,3983,12112,6532990,[137585],[137585],[137585],[137585]
248,248,InceptionV4/InceptionV4/Mixed_6h/Branch_1/Conv2d_0c_7x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6h/concat'],133602,3983,13464,13464,[54980],[54980],[54980],[54980]
249,249,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0c_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0d_7x1/Relu'],133602,3983,11707,11707,[3983],[3983],[3983],[3983]
250,250,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0d_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0d_7x1/Relu'],0,3983,14052,6532990,[137585],[137585],[137585],[137585]
251,251,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0d_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0e_1x7/Relu'],133602,3983,11707,11707,[129903],[129903],[129903],[129903]
252,252,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0e_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0e_1x7/Relu'],125920,3983,14084,6532990,[137585],[137585],[137585],[137585]
253,253,InceptionV4/InceptionV4/Mixed_6h/Branch_2/Conv2d_0e_1x7/Relu,Relu,['InceptionV4/InceptionV4/Mixed_6h/concat'],133602,3983,13464,13464,[54980],[54980],[54980],[54980]
254,254,InceptionV4/InceptionV4/Mixed_6h/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool']",50997,23038,13521,13521,"[148958, 171700, 74035]","[148958, 171700, 74035]","[148958, 171700, 74035]","[148958, 171700, 74035]"
255,255,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu'],125920,3642,14230,387238,[137244],[137244],[137244],[137244]
256,256,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu'],148662,3983,18861,387238,[137585],[137585],[137585],[137585]
257,257,InceptionV4/InceptionV4/Mixed_7a/Branch_2/MaxPool_1a_3x3/MaxPool,MaxPool,['InceptionV4/InceptionV4/Mixed_7a/concat'],50997,3983,12979,453568,[137585],[137585],[137585],[137585]
258,258,InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu'],133602,3642,8275,8275,[3642],[3642],[3642],[3642]
259,259,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu'],133602,3983,13464,13464,[152645],[152645],[152645],[152645]
260,260,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu'],0,3094,10939,6532990,[136696],[136696],[136696],[136696]
261,261,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu'],148662,3983,10514,2171277,[137585],[137585],[137585],[137585]
262,262,InceptionV4/InceptionV4/Mixed_7a/Branch_0/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7a/concat'],133602,3094,5125,5125,[136696],[136696],[136696],[136696]
263,263,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0b_1x7/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu'],133602,3983,13464,13464,[68607],[68607],[68607],[68607]
264,264,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu'],64624,5700,25431,2171277,[139302],[139302],[139302],[139302]
265,265,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_0c_7x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu'],133602,5700,17383,17383,[158521],[158521],[158521],[158521]
266,266,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu'],152821,3094,22667,592472,[136696],[136696],[136696],[136696]
267,267,InceptionV4/InceptionV4/Mixed_7a/Branch_1/Conv2d_1a_3x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7a/concat'],133602,3094,5862,5862,[136696],[136696],[136696],[136696]
268,268,InceptionV4/InceptionV4/Mixed_7a/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,9841,9841,"[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]"
269,269,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,8302,1247502,[136696],[136696],[136696],[136696]
270,270,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606,[136696],[136696],[136696],[136696]
271,271,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606,[136696],[136696],[136696],[136696]
272,272,InceptionV4/InceptionV4/Mixed_7b/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,72649,[131562],[131562],[131562],[131562]
273,273,InceptionV4/InceptionV4/Mixed_7b/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
274,274,InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110,"[54091, 54091]","[54091, 54091]","[54091, 54091]","[54091, 54091]"
275,275,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu'],133602,3094,6110,6110,[151756],[151756],[151756],[151756]
276,276,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu'],125920,3094,8302,1247502,[136696],[136696],[136696],[136696]
277,277,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu'],50997,3094,3882,4432875,[136696],[136696],[136696],[136696]
278,278,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu'],50997,3094,3882,4432875,[136696],[136696],[136696],[136696]
279,279,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu'],148662,3094,6624,821606,[136696],[136696],[136696],[136696]
280,280,InceptionV4/InceptionV4/Mixed_7b/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
