,group_id,graph_id,op_id,order,dispatch
490,group_dsp0,6,node67,1.0,cv_dsp0
491,group_dsp0,6,node74,7.0,cv_dsp0
492,group_dsp0,6,node70,6.0,cv_dsp0
493,group_dsp0,6,node78,4.0,cv_dsp0
494,group_dsp0,6,node68,5.0,cv_dsp0
495,group_dsp0,6,node75,10.0,cv_dsp0
496,group_dsp0,6,node71,9.0,cv_dsp0
497,group_dsp0,6,node79,8.0,cv_dsp0
498,group_dsp0,6,node76,12.0,cv_dsp0
499,group_dsp0,6,node72,11.0,cv_dsp0
500,group_dsp0,6,node80,13.0,cv_dsp0
501,group_dsp0,5,node63,0.0,cv_dsp0
502,group_dsp0,5,node55,2.0,cv_dsp0
503,group_dsp0,5,node59,3.0,cv_dsp0
504,group_dsp0,5,node53,1.0,cv_dsp0
505,group_dsp0,5,node64,4.0,cv_dsp0
506,group_dsp0,5,node56,6.0,cv_dsp0
507,group_dsp0,5,node60,7.0,cv_dsp0
508,group_dsp0,5,node54,5.0,cv_dsp0
509,group_dsp0,5,node65,8.0,cv_dsp0
510,group_dsp0,5,node57,9.0,cv_dsp0
511,group_dsp0,5,node61,10.0,cv_dsp0
512,group_dsp0,5,node58,11.0,cv_dsp0
513,group_dsp0,5,node62,12.0,cv_dsp0
514,group_dsp0,5,node66,13.0,cv_dsp0
515,group_dsp0,4,node41,0.0,cv_dsp0
516,group_dsp0,4,node45,1.0,cv_dsp0
517,group_dsp0,4,node39,2.0,cv_dsp0
518,group_dsp0,4,node49,3.0,cv_dsp0
519,group_dsp0,4,node42,4.0,cv_dsp0
520,group_dsp0,4,node46,5.0,cv_dsp0
521,group_dsp0,4,node40,6.0,cv_dsp0
522,group_dsp0,4,node50,7.0,cv_dsp0
523,group_dsp0,4,node43,8.0,cv_dsp0
524,group_dsp0,4,node47,9.0,cv_dsp0
525,group_dsp0,4,node51,10.0,cv_dsp0
526,group_dsp0,4,node44,11.0,cv_dsp0
527,group_dsp0,4,node48,12.0,cv_dsp0
528,group_dsp0,4,node52,13.0,cv_dsp0
529,group_dsp0,3,node38,0.0,cv_dsp0
530,group_dsp0,2,node30,2.0,cv_dsp0
531,group_dsp0,2,node34,3.0,cv_dsp0
532,group_dsp0,2,node24,1.0,cv_dsp0
533,group_dsp0,2,node26,0.0,cv_dsp0
534,group_dsp0,2,node31,6.0,cv_dsp0
535,group_dsp0,2,node35,7.0,cv_dsp0
536,group_dsp0,2,node25,5.0,cv_dsp0
537,group_dsp0,2,node27,4.0,cv_dsp0
538,group_dsp0,2,node32,9.0,cv_dsp0
539,group_dsp0,2,node36,10.0,cv_dsp0
540,group_dsp0,2,node28,8.0,cv_dsp0
541,group_dsp0,2,node33,12.0,cv_dsp0
542,group_dsp0,2,node29,11.0,cv_dsp0
543,group_dsp0,2,node37,13.0,cv_dsp0
544,group_dsp0,1,node20,1.0,cv_dsp0
545,group_dsp0,1,node16,0.0,cv_dsp0
546,group_dsp0,1,node10,3.0,cv_dsp0
547,group_dsp0,1,node12,2.0,cv_dsp0
548,group_dsp0,1,node21,5.0,cv_dsp0
549,group_dsp0,1,node17,4.0,cv_dsp0
550,group_dsp0,1,node11,7.0,cv_dsp0
551,group_dsp0,1,node13,6.0,cv_dsp0
552,group_dsp0,1,node22,9.0,cv_dsp0
553,group_dsp0,1,node18,8.0,cv_dsp0
554,group_dsp0,1,node14,10.0,cv_dsp0
555,group_dsp0,1,node19,11.0,cv_dsp0
556,group_dsp0,1,node15,12.0,cv_dsp0
557,group_dsp0,1,node23,13.0,cv_dsp0
558,group_dsp0,0,node0,0.0,cv_dsp0
559,group_dsp0,0,node1,1.0,cv_dsp0
560,group_dsp0,0,node2,2.0,cv_dsp0
561,group_dsp0,0,node3,3.0,cv_dsp0
562,group_dsp0,0,node4,4.0,cv_dsp0
563,group_dsp0,0,node5,5.0,cv_dsp0
564,group_dsp0,0,node6,6.0,cv_dsp0
565,group_dsp0,0,node7,7.0,cv_dsp0
566,group_dsp0,0,node8,8.0,cv_dsp0
567,group_dsp0,0,node9,9.0,cv_dsp0
568,group_dsp1,12,node140,1.0,cv_dsp1
569,group_dsp1,12,node138,0.0,cv_dsp1
570,group_dsp1,12,node139,2.0,cv_dsp1
571,group_dsp1,12,node141,3.0,cv_dsp1
572,group_dsp1,11,node126,0.0,cv_dsp1
573,group_dsp1,11,node124,2.0,cv_dsp1
574,group_dsp1,11,node134,3.0,cv_dsp1
575,group_dsp1,11,node130,1.0,cv_dsp1
576,group_dsp1,11,node127,4.0,cv_dsp1
577,group_dsp1,11,node125,6.0,cv_dsp1
578,group_dsp1,11,node135,7.0,cv_dsp1
579,group_dsp1,11,node131,5.0,cv_dsp1
580,group_dsp1,11,node128,8.0,cv_dsp1
581,group_dsp1,11,node136,10.0,cv_dsp1
582,group_dsp1,11,node132,9.0,cv_dsp1
583,group_dsp1,11,node129,11.0,cv_dsp1
584,group_dsp1,11,node133,12.0,cv_dsp1
585,group_dsp1,11,node137,13.0,cv_dsp1
586,group_dsp1,10,node116,2.0,cv_dsp1
587,group_dsp1,10,node112,0.0,cv_dsp1
588,group_dsp1,10,node110,3.0,cv_dsp1
589,group_dsp1,10,node120,1.0,cv_dsp1
590,group_dsp1,10,node117,6.0,cv_dsp1
591,group_dsp1,10,node113,4.0,cv_dsp1
592,group_dsp1,10,node111,7.0,cv_dsp1
593,group_dsp1,10,node121,5.0,cv_dsp1
594,group_dsp1,10,node118,10.0,cv_dsp1
595,group_dsp1,10,node114,8.0,cv_dsp1
596,group_dsp1,10,node122,9.0,cv_dsp1
597,group_dsp1,10,node119,12.0,cv_dsp1
598,group_dsp1,10,node115,11.0,cv_dsp1
599,group_dsp1,10,node123,13.0,cv_dsp1
600,group_dsp1,9,node109,0.0,cv_dsp1
601,group_dsp1,8,node101,2.0,cv_dsp1
602,group_dsp1,8,node97,0.0,cv_dsp1
603,group_dsp1,8,node105,1.0,cv_dsp1
604,group_dsp1,8,node95,3.0,cv_dsp1
605,group_dsp1,8,node102,6.0,cv_dsp1
606,group_dsp1,8,node98,4.0,cv_dsp1
