,group_id,graph_id,op_id,order,dispatch
157,group_dsp_maca,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0b_1x7/Relu,5,maca
158,group_dsp_maca,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0c_7x1/Relu,6,maca
159,group_dsp_maca,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0c_7x1/Relu,7,maca
160,group_dsp_maca,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/concat,8,maca
161,group_dsp_maca,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/mul,9,maca
162,group_dsp_maca,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Relu,10,cv_dsp0
163,group_dsp_maca,58,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Relu,0,maca
164,group_dsp_maca,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0a_1x1/Relu,1,maca
165,group_dsp_maca,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_0/Conv2d_1x1/Relu,0,maca
166,group_dsp_maca,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0a_1x1/Relu,2,maca
167,group_dsp_maca,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_0/Conv2d_1x1/Relu,3,maca
168,group_dsp_maca,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0b_1x7/Relu,4,maca
169,group_dsp_maca,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0b_1x7/Relu,5,maca
170,group_dsp_maca,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0c_7x1/Relu,6,maca
171,group_dsp_maca,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0c_7x1/Relu,7,maca
172,group_dsp_maca,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/concat,8,maca
173,group_dsp_maca,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/mul,9,maca
174,group_dsp_maca,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Relu,10,cv_dsp0
175,group_dsp_maca,56,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Relu,0,maca
176,group_dsp_maca,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_0/Conv2d_1x1/Relu,0,maca
177,group_dsp_maca,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0a_1x1/Relu,1,maca
178,group_dsp_maca,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_0/Conv2d_1x1/Relu,2,maca
179,group_dsp_maca,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0a_1x1/Relu,3,maca
180,group_dsp_maca,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0b_1x7/Relu,4,maca
181,group_dsp_maca,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0b_1x7/Relu,5,maca
182,group_dsp_maca,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0c_7x1/Relu,6,maca
183,group_dsp_maca,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0c_7x1/Relu,7,maca
184,group_dsp_maca,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/concat,8,maca
185,group_dsp_maca,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/mul,9,maca
186,group_dsp_maca,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Relu,10,cv_dsp0
187,group_dsp_maca,54,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Relu,0,maca
188,group_dsp_maca,53,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0a_1x1/Relu,0,maca
189,group_dsp_maca,53,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_0/Conv2d_1x1/Relu,1,maca
190,group_dsp_maca,53,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0a_1x1/Relu,2,maca
191,group_dsp_maca,53,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_0/Conv2d_1x1/Relu,3,maca
