,group_id,graph_id,op_id,order,dispatch
140,group0,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_0/Conv2d_1x1/Relu,0.0,maca
141,group0,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0a_1x1/Relu,1.0,maca
142,group0,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_0/Conv2d_1x1/Relu,2.0,cv_dsp0
143,group0,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0a_1x1/Relu,3.0,cv_dsp0
144,group0,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0b_1x7/Relu,4.0,maca
145,group0,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0b_1x7/Relu,5.0,cv_dsp0
146,group0,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0c_7x1/Relu,6.0,maca
147,group0,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Branch_1/Conv2d_0c_7x1/Relu,7.0,cv_dsp0
148,group0,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/concat,8.0,cv_dsp0
149,group0,61,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/mul,9.0,maca
150,group0,61,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_20/Relu,10.0,cv_dsp0
151,group0,60,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Relu,0.0,cv_dsp0
152,group0,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0a_1x1/Relu,0.0,maca
153,group0,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_0/Conv2d_1x1/Relu,1.0,maca
154,group0,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0a_1x1/Relu,2.0,cv_dsp0
155,group0,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_0/Conv2d_1x1/Relu,3.0,cv_dsp0
156,group0,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0b_1x7/Relu,4.0,maca
157,group0,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0b_1x7/Relu,5.0,cv_dsp0
